-1	0	1
0.332	0.338	0.33
0.3316	0.34	0.3284
0.328	0.3468	0.3252
0.324	0.352	0.324
0.3224	0.3564	0.3212
0.3212	0.3584	0.3204
0.32	0.3596	0.3204
0.3184	0.3624	0.3192
0.318	0.3652	0.3168
0.3176	0.3668	0.3156
0.3176	0.3692	0.3132
0.3156	0.372	0.3124
0.3128	0.376	0.3112
0.3124	0.3796	0.308
0.3112	0.3832	0.3056
0.3104	0.3828	0.3068
0.3084	0.3872	0.3044
0.3088	0.3884	0.3028
0.31	0.3888	0.3012
0.31	0.3904	0.2996
0.3084	0.3928	0.2988
0.3072	0.3944	0.2984
0.3044	0.3976	0.298
0.304	0.4008	0.2952
0.3028	0.4028	0.2944
0.3024	0.4044	0.2932
0.3028	0.4032	0.294
0.3008	0.4072	0.292
0.3008	0.408	0.2912
0.3016	0.4092	0.2892
0.3016	0.4116	0.2868
0.3016	0.4136	0.2848
0.302	0.4144	0.2836
0.302	0.4172	0.2808
0.3012	0.4196	0.2792
0.3008	0.4212	0.278
0.3012	0.4216	0.2772
0.3	0.4232	0.2768
0.3004	0.4236	0.276
0.2988	0.4264	0.2748
0.2988	0.4256	0.2756
0.2996	0.4244	0.276
0.2984	0.4268	0.2748
0.2984	0.4276	0.274
0.2976	0.4292	0.2732
0.2968	0.4304	0.2728
0.2976	0.43	0.2724
0.2968	0.4312	0.272
0.2972	0.4312	0.2716
0.2976	0.4316	0.2708
0.2968	0.432	0.2712
0.2944	0.4348	0.2708
0.2952	0.4348	0.27
0.2968	0.434	0.2692
0.2972	0.4336	0.2692
0.2964	0.4348	0.2688
0.2956	0.4352	0.2692
0.2948	0.4356	0.2696
0.2936	0.4352	0.2712
0.2932	0.4348	0.272
0.2932	0.4364	0.2704
0.2932	0.4372	0.2696
0.2932	0.438	0.2688
0.294	0.4364	0.2696
0.2932	0.4364	0.2704
0.2932	0.436	0.2708
0.2928	0.4368	0.2704
0.2932	0.4364	0.2704
0.2912	0.4388	0.27
0.2916	0.4384	0.27
0.2924	0.4388	0.2688
0.2932	0.4376	0.2692
0.2928	0.438	0.2692
0.292	0.4396	0.2684
0.2928	0.438	0.2692
0.292	0.4392	0.2688
0.2916	0.4404	0.268
0.2912	0.4392	0.2696
0.2908	0.4392	0.27
0.2916	0.4384	0.27
0.2924	0.4376	0.27
0.2916	0.4384	0.27
0.2928	0.438	0.2692
0.2932	0.4384	0.2684
0.2916	0.44	0.2684
0.2916	0.4404	0.268
0.2924	0.4408	0.2668
0.2912	0.442	0.2668
0.2912	0.4412	0.2676
0.2908	0.4408	0.2684
0.2912	0.4396	0.2692
0.2904	0.4404	0.2692
