-1	0	1
0.3316	0.3444	0.324
0.3292	0.3508	0.32
0.328	0.3544	0.3176
0.3284	0.3568	0.3148
0.3264	0.362	0.3116
0.3228	0.3672	0.31
0.32	0.3708	0.3092
0.3204	0.3724	0.3072
0.3196	0.3744	0.306
0.3192	0.3748	0.306
0.3192	0.376	0.3048
0.3172	0.3792	0.3036
0.3144	0.3852	0.3004
0.3128	0.3884	0.2988
0.3092	0.392	0.2988
0.3072	0.3956	0.2972
0.3088	0.3936	0.2976
0.3084	0.3948	0.2968
0.3072	0.3972	0.2956
0.3064	0.3984	0.2952
0.3064	0.3984	0.2952
0.306	0.3988	0.2952
0.306	0.3996	0.2944
0.3064	0.3996	0.294
0.3052	0.4028	0.292
0.3032	0.4048	0.292
0.3012	0.4068	0.292
0.302	0.408	0.29
0.3024	0.4096	0.288
0.3016	0.4112	0.2872
0.3012	0.412	0.2868
0.3016	0.4124	0.286
0.3004	0.414	0.2856
0.3008	0.4144	0.2848
0.3016	0.4156	0.2828
0.3008	0.4156	0.2836
0.3016	0.4152	0.2832
0.302	0.414	0.284
0.3024	0.4124	0.2852
0.3024	0.4136	0.284
0.3016	0.416	0.2824
0.3004	0.4168	0.2828
0.2992	0.4208	0.28
0.3	0.4204	0.2796
0.2992	0.422	0.2788
0.2984	0.4232	0.2784
0.2968	0.4268	0.2764
0.296	0.426	0.278
0.2944	0.4288	0.2768
0.2928	0.4312	0.276
0.294	0.4284	0.2776
0.2948	0.4292	0.276
0.2944	0.4272	0.2784
0.2928	0.4288	0.2784
0.2924	0.4288	0.2788
0.2916	0.4284	0.28
0.2928	0.4276	0.2796
0.292	0.4276	0.2804
0.292	0.4272	0.2808
0.2932	0.4264	0.2804
0.2932	0.4276	0.2792
0.2936	0.4276	0.2788
0.2924	0.4292	0.2784
0.2916	0.4296	0.2788
0.2908	0.4296	0.2796
0.2896	0.432	0.2784
0.2888	0.4332	0.278
0.2884	0.4332	0.2784
0.2888	0.4316	0.2796
0.2888	0.4324	0.2788
0.2896	0.434	0.2764
0.29	0.4336	0.2764
0.29	0.4332	0.2768
0.2904	0.4348	0.2748
0.2912	0.4336	0.2752
0.2916	0.4348	0.2736
0.2928	0.4344	0.2728
0.2932	0.434	0.2728
0.2932	0.4336	0.2732
0.2932	0.4332	0.2736
0.2932	0.4332	0.2736
0.2944	0.4316	0.274
0.2944	0.4316	0.274
0.2936	0.4312	0.2752
0.2936	0.4308	0.2756
0.2944	0.4296	0.276
0.294	0.4296	0.2764
0.2936	0.4288	0.2776
0.294	0.4284	0.2776
0.2944	0.4284	0.2772
0.294	0.4292	0.2768
0.2944	0.4284	0.2772
0.2944	0.4276	0.278
0.2948	0.4276	0.2776
0.296	0.4264	0.2776
0.296	0.4264	0.2776
0.2952	0.4272	0.2776
0.2956	0.4264	0.278
0.2964	0.4252	0.2784
0.2972	0.4244	0.2784
0.2972	0.4232	0.2796
0.2964	0.4248	0.2788
0.296	0.4252	0.2788
0.296	0.4252	0.2788
0.2964	0.4252	0.2784
0.296	0.4252	0.2788
0.2968	0.4248	0.2784
0.2968	0.4232	0.28
0.2968	0.4228	0.2804
0.296	0.4236	0.2804
0.2952	0.4236	0.2812
0.2956	0.4228	0.2816
0.296	0.4232	0.2808
0.296	0.4232	0.2808
0.2968	0.422	0.2812
0.296	0.422	0.282
0.296	0.4224	0.2816
0.296	0.422	0.282
0.2964	0.4216	0.282
0.2964	0.4216	0.282
0.2956	0.4224	0.282
0.2964	0.4212	0.2824
0.2964	0.4212	0.2824
0.2964	0.4212	0.2824
0.2964	0.4208	0.2828
0.2972	0.4204	0.2824
0.2976	0.4188	0.2836
0.2968	0.4192	0.284
0.2964	0.4196	0.284
0.296	0.42	0.284
0.2948	0.4212	0.284
0.2948	0.4196	0.2856
0.2952	0.4184	0.2864
0.2956	0.418	0.2864
0.296	0.4176	0.2864
0.2952	0.4188	0.286
0.2956	0.4176	0.2868
0.2952	0.4172	0.2876
0.2952	0.4164	0.2884
0.2956	0.4156	0.2888
0.2968	0.414	0.2892
0.2968	0.414	0.2892
0.2976	0.4128	0.2896
0.2976	0.4124	0.29
0.298	0.412	0.29
0.2988	0.4112	0.29
0.298	0.4116	0.2904
0.298	0.4112	0.2908
0.298	0.4116	0.2904
0.298	0.4112	0.2908
0.2984	0.4104	0.2912
0.2984	0.41	0.2916
0.298	0.4104	0.2916
0.2976	0.4104	0.292
0.2976	0.41	0.2924
0.298	0.4088	0.2932
0.2976	0.4088	0.2936
0.2976	0.4088	0.2936
0.298	0.4084	0.2936
0.2984	0.4076	0.294
0.2988	0.4068	0.2944
0.2984	0.4072	0.2944
0.2988	0.4068	0.2944
0.2988	0.4072	0.294
0.2988	0.4068	0.2944
0.2992	0.4064	0.2944
0.2992	0.4068	0.294
0.2988	0.4068	0.2944
0.2996	0.406	0.2944
0.2996	0.4068	0.2936
0.2992	0.4072	0.2936
0.2992	0.408	0.2928
0.2992	0.4076	0.2932
0.2992	0.4072	0.2936
0.2992	0.4072	0.2936
0.2992	0.4072	0.2936
0.2992	0.4072	0.2936
0.2988	0.408	0.2932
0.2988	0.408	0.2932
0.2992	0.4076	0.2932
0.2996	0.4068	0.2936
0.2996	0.4064	0.294
0.2996	0.4064	0.294
0.2996	0.4064	0.294
0.2996	0.4064	0.294
0.2992	0.4064	0.2944
0.2992	0.4064	0.2944
0.2992	0.4064	0.2944
0.2992	0.4064	0.2944
0.2992	0.4064	0.2944
0.2992	0.406	0.2948
0.2992	0.4056	0.2952
0.2996	0.4052	0.2952
0.2996	0.4048	0.2956
0.2996	0.4048	0.2956
0.2996	0.4048	0.2956
0.2996	0.4044	0.296
0.2996	0.4044	0.296
0.2996	0.404	0.2964
0.3004	0.4036	0.296
0.3004	0.4032	0.2964
0.3004	0.4032	0.2964
0.3008	0.4024	0.2968
0.3008	0.4028	0.2964
0.3008	0.4028	0.2964
0.3008	0.4028	0.2964
0.3012	0.4024	0.2964
0.3016	0.402	0.2964
0.3016	0.402	0.2964
0.302	0.4008	0.2972
0.3028	0.4	0.2972
0.3024	0.4004	0.2972
0.3024	0.4004	0.2972
0.3028	0.4004	0.2968
0.3028	0.4008	0.2964
0.3028	0.4008	0.2964
0.3028	0.4008	0.2964
0.3028	0.4004	0.2968
0.3028	0.4004	0.2968
0.3028	0.4004	0.2968
0.3032	0.4	0.2968
0.3032	0.3992	0.2976
0.3032	0.3996	0.2972
0.3028	0.3996	0.2976
0.3028	0.3996	0.2976
0.3028	0.3996	0.2976
0.3028	0.3996	0.2976
0.3028	0.3996	0.2976
0.3028	0.3992	0.298
0.3028	0.3992	0.298
0.3028	0.3992	0.298
0.3028	0.3992	0.298
0.3028	0.3988	0.2984
0.3028	0.3988	0.2984
0.3028	0.3988	0.2984
0.3032	0.3984	0.2984
0.3032	0.3984	0.2984
0.3032	0.3984	0.2984
0.3028	0.3988	0.2984
0.3028	0.3988	0.2984
0.3024	0.3988	0.2988
0.3024	0.3988	0.2988
0.302	0.3988	0.2992
