-1	0	1
0.342	0.338	0.32
0.3396	0.346	0.3144
0.336	0.352	0.312
0.3364	0.352	0.3116
0.3344	0.356	0.3096
0.3336	0.3592	0.3072
0.3328	0.362	0.3052
0.3324	0.3656	0.302
0.3296	0.3696	0.3008
0.3272	0.3724	0.3004
0.3248	0.3768	0.2984
0.3224	0.3808	0.2968
0.3224	0.3852	0.2924
0.32	0.3884	0.2916
0.3188	0.3912	0.29
0.3176	0.3948	0.2876
0.318	0.3952	0.2868
0.3152	0.3984	0.2864
0.3136	0.4	0.2864
0.3108	0.4032	0.286
0.3104	0.4048	0.2848
0.3088	0.408	0.2832
0.3076	0.4092	0.2832
0.3068	0.4108	0.2824
0.3064	0.4104	0.2832
0.3076	0.4084	0.284
0.3056	0.4124	0.282
0.304	0.4136	0.2824
0.3032	0.4148	0.282
0.302	0.4172	0.2808
0.302	0.418	0.28
0.3032	0.4168	0.28
0.3016	0.4192	0.2792
0.3016	0.4208	0.2776
0.3016	0.4212	0.2772
0.3012	0.4232	0.2756
0.3012	0.4224	0.2764
0.3	0.424	0.276
0.2992	0.4244	0.2764
0.3	0.424	0.276
0.2988	0.426	0.2752
0.2976	0.4268	0.2756
0.2972	0.4296	0.2732
0.2968	0.43	0.2732
0.296	0.4312	0.2728
0.2956	0.4324	0.272
0.296	0.4348	0.2692
0.2964	0.4332	0.2704
0.2952	0.4348	0.27
0.294	0.4364	0.2696
0.2932	0.4368	0.27
0.2932	0.4376	0.2692
0.2936	0.4388	0.2676
0.294	0.4396	0.2664
0.292	0.4416	0.2664
0.2924	0.442	0.2656
0.2904	0.4444	0.2652
0.292	0.4416	0.2664
0.2904	0.4444	0.2652
0.2896	0.4452	0.2652
0.2904	0.4456	0.264
0.29	0.4468	0.2632
0.2896	0.4488	0.2616
0.2884	0.4504	0.2612
0.2888	0.45	0.2612
0.2896	0.45	0.2604
0.29	0.4504	0.2596
0.2888	0.4516	0.2596
0.288	0.452	0.26
0.288	0.4528	0.2592
0.2868	0.4544	0.2588
0.2872	0.454	0.2588
0.288	0.4536	0.2584
0.2888	0.4524	0.2588
0.288	0.4532	0.2588
0.2876	0.4532	0.2592
0.2872	0.452	0.2608
0.288	0.4524	0.2596
0.2864	0.454	0.2596
0.2848	0.4544	0.2608
0.284	0.456	0.26
0.2836	0.4572	0.2592
0.2828	0.4588	0.2584
0.2824	0.4588	0.2588
0.2832	0.4584	0.2584
0.2824	0.4584	0.2592
0.2824	0.458	0.2596
0.2824	0.4572	0.2604
0.2828	0.4556	0.2616
0.2824	0.4556	0.262
0.2816	0.4556	0.2628
0.2828	0.4548	0.2624
0.2824	0.4552	0.2624
0.2828	0.4556	0.2616
0.2824	0.4568	0.2608
0.2812	0.4572	0.2616
0.2808	0.4572	0.262
0.2808	0.4576	0.2616
0.2808	0.4584	0.2608
0.2816	0.4576	0.2608
0.282	0.4576	0.2604
0.2816	0.4572	0.2612
0.2812	0.4576	0.2612
0.282	0.4572	0.2608
0.2824	0.4576	0.26
0.2808	0.4588	0.2604
0.2812	0.4584	0.2604
0.2816	0.4568	0.2616
0.282	0.456	0.262
0.282	0.4552	0.2628
0.2816	0.4552	0.2632
0.2828	0.4528	0.2644
0.2824	0.4524	0.2652
0.2832	0.4512	0.2656
0.2828	0.4524	0.2648
0.2812	0.454	0.2648
0.2808	0.4544	0.2648
0.2812	0.454	0.2648
0.2808	0.454	0.2652
0.2808	0.4532	0.266
0.2808	0.4544	0.2648
0.2808	0.4536	0.2656
0.2816	0.4528	0.2656
0.2816	0.4536	0.2648
0.2808	0.454	0.2652
0.2816	0.4532	0.2652
0.282	0.452	0.266
0.2828	0.4512	0.266
0.2828	0.4512	0.266
0.2824	0.4512	0.2664
0.2832	0.4504	0.2664
0.2836	0.4492	0.2672
0.2836	0.4492	0.2672
0.2848	0.4476	0.2676
0.2848	0.4476	0.2676
0.2848	0.4468	0.2684
0.2844	0.4472	0.2684
0.2852	0.4464	0.2684
0.286	0.4452	0.2688
0.2864	0.4448	0.2688
0.2864	0.444	0.2696
0.286	0.444	0.27
0.2856	0.444	0.2704
0.2856	0.444	0.2704
0.2856	0.444	0.2704
0.286	0.4436	0.2704
0.2864	0.4432	0.2704
0.2868	0.4432	0.27
0.2868	0.4432	0.27
0.2872	0.4424	0.2704
0.2868	0.4424	0.2708
0.2868	0.4428	0.2704
0.2872	0.4432	0.2696
0.2884	0.4424	0.2692
0.2884	0.4424	0.2692
0.2888	0.442	0.2692
0.2888	0.4416	0.2696
0.2888	0.4416	0.2696
0.2888	0.4416	0.2696
