-1	0	1
0.328	0.3404	0.3316
0.3256	0.3476	0.3268
0.3244	0.3496	0.326
0.3216	0.3552	0.3232
0.322	0.3548	0.3232
0.3188	0.3588	0.3224
0.3156	0.362	0.3224
0.3128	0.3672	0.32
0.3116	0.3704	0.318
0.3092	0.374	0.3168
0.3092	0.3748	0.316
0.3092	0.3756	0.3152
0.3092	0.3744	0.3164
0.3092	0.3764	0.3144
0.3072	0.3788	0.314
0.3052	0.3816	0.3132
0.3048	0.3828	0.3124
0.3036	0.3864	0.31
0.304	0.3896	0.3064
0.3044	0.3904	0.3052
0.3032	0.3952	0.3016
0.3016	0.398	0.3004
0.3008	0.3988	0.3004
0.2988	0.4004	0.3008
0.2992	0.4012	0.2996
0.2976	0.404	0.2984
0.2956	0.406	0.2984
0.2936	0.4092	0.2972
0.2924	0.412	0.2956
0.2928	0.4132	0.294
0.2904	0.416	0.2936
0.2888	0.4184	0.2928
0.2868	0.4212	0.292
0.2872	0.4236	0.2892
0.2864	0.4252	0.2884
0.2868	0.4244	0.2888
0.2868	0.426	0.2872
0.2856	0.4276	0.2868
0.2836	0.4292	0.2872
0.2852	0.4276	0.2872
0.2848	0.4264	0.2888
0.2844	0.4256	0.29
0.2848	0.426	0.2892
0.2848	0.4268	0.2884
0.2828	0.4292	0.288
0.2836	0.43	0.2864
0.2832	0.4316	0.2852
0.2832	0.4328	0.284
0.2812	0.4348	0.284
0.28	0.4364	0.2836
0.2804	0.4364	0.2832
0.28	0.4384	0.2816
0.28	0.4376	0.2824
0.2792	0.4388	0.282
0.2772	0.4412	0.2816
0.276	0.4436	0.2804
0.2748	0.4456	0.2796
0.276	0.4456	0.2784
0.274	0.4468	0.2792
0.274	0.4468	0.2792
0.2736	0.4476	0.2788
0.2748	0.4468	0.2784
0.2748	0.4472	0.278
0.2756	0.4456	0.2788
0.2764	0.4444	0.2792
0.276	0.4456	0.2784
0.276	0.4476	0.2764
0.276	0.4476	0.2764
0.2756	0.4488	0.2756
0.276	0.4496	0.2744
0.2764	0.4488	0.2748
0.276	0.4488	0.2752
0.2752	0.4492	0.2756
0.2752	0.4492	0.2756
0.2744	0.4508	0.2748
0.2736	0.4512	0.2752
0.272	0.4532	0.2748
