-1	0	1
0.3332	0.3356	0.3312
0.3296	0.3424	0.328
0.33	0.344	0.326
0.3272	0.3512	0.3216
0.3272	0.3532	0.3196
0.3232	0.3584	0.3184
0.3236	0.3588	0.3176
0.3216	0.3652	0.3132
0.3196	0.3688	0.3116
0.3176	0.3732	0.3092
0.3164	0.3768	0.3068
0.3132	0.3816	0.3052
0.314	0.3808	0.3052
0.312	0.3828	0.3052
0.308	0.3884	0.3036
0.3048	0.3904	0.3048
0.3028	0.3932	0.304
0.302	0.398	0.3
0.2996	0.4	0.3004
0.2968	0.4044	0.2988
0.2956	0.4072	0.2972
0.2952	0.4084	0.2964
0.2964	0.4088	0.2948
0.2952	0.4104	0.2944
0.2944	0.4116	0.294
0.2932	0.4128	0.294
0.292	0.4148	0.2932
0.29	0.418	0.292
0.29	0.4188	0.2912
0.2896	0.4188	0.2916
0.2896	0.4188	0.2916
0.2888	0.4208	0.2904
0.2852	0.4244	0.2904
0.282	0.4284	0.2896
0.282	0.4292	0.2888
0.2812	0.4308	0.288
0.2816	0.4292	0.2892
0.2812	0.4328	0.286
0.2812	0.4328	0.286
0.28	0.434	0.286
0.2788	0.4348	0.2864
0.2772	0.438	0.2848
0.2776	0.438	0.2844
0.2788	0.4372	0.284
0.2776	0.4384	0.284
0.2768	0.4392	0.284
0.2764	0.4388	0.2848
0.276	0.4396	0.2844
0.2768	0.4416	0.2816
0.276	0.4428	0.2812
0.2756	0.4428	0.2816
0.2748	0.4444	0.2808
0.2736	0.4464	0.28
0.2728	0.4476	0.2796
0.272	0.4496	0.2784
0.2708	0.4504	0.2788
0.2704	0.4516	0.278
0.2708	0.4512	0.278
0.2708	0.4508	0.2784
0.2708	0.45	0.2792
0.2712	0.4492	0.2796
0.2732	0.4464	0.2804
0.2736	0.4444	0.282
0.2748	0.4448	0.2804
0.274	0.4464	0.2796
0.274	0.4452	0.2808
0.274	0.4456	0.2804
0.2732	0.446	0.2808
0.2732	0.4468	0.28
0.2732	0.4484	0.2784
0.274	0.4468	0.2792
0.2736	0.4476	0.2788
0.2732	0.4484	0.2784
0.2732	0.4476	0.2792
0.2728	0.4484	0.2788
0.2724	0.4488	0.2788
0.2736	0.4472	0.2792
0.2736	0.448	0.2784
0.2736	0.4476	0.2788
0.2736	0.4472	0.2792
0.2724	0.448	0.2796
0.2724	0.4484	0.2792
0.2736	0.4472	0.2792
0.2744	0.4476	0.278
0.2736	0.4476	0.2788
0.2736	0.4488	0.2776
0.2732	0.4496	0.2772
0.2744	0.4492	0.2764
0.2748	0.4484	0.2768
0.2744	0.4476	0.278
0.2756	0.4456	0.2788
0.2752	0.446	0.2788
0.276	0.4452	0.2788
0.2772	0.4444	0.2784
0.2776	0.4448	0.2776
0.2772	0.4456	0.2772
0.2764	0.4468	0.2768
0.2756	0.446	0.2784
0.2756	0.4468	0.2776
0.2756	0.4472	0.2772
0.276	0.4468	0.2772
0.2768	0.4464	0.2768
0.2776	0.4444	0.278
0.278	0.4436	0.2784
0.2772	0.4452	0.2776
0.2776	0.444	0.2784
0.278	0.4436	0.2784
0.2776	0.4444	0.278
0.2776	0.4436	0.2788
0.2768	0.4448	0.2784
0.2764	0.4452	0.2784
0.2776	0.444	0.2784
0.2772	0.444	0.2788
0.2764	0.4452	0.2784
0.2764	0.4444	0.2792
0.2772	0.4436	0.2792
0.2768	0.4432	0.28
0.278	0.442	0.28
0.278	0.442	0.28
0.2776	0.442	0.2804
0.2776	0.4416	0.2808
0.278	0.4404	0.2816
0.2784	0.4412	0.2804
0.2792	0.44	0.2808
0.2796	0.4392	0.2812
0.28	0.4388	0.2812
0.2804	0.4372	0.2824
0.2812	0.4364	0.2824
0.2812	0.4376	0.2812
0.2808	0.438	0.2812
0.2816	0.4372	0.2812
0.2816	0.4368	0.2816
0.282	0.4364	0.2816
0.282	0.4364	0.2816
0.2816	0.436	0.2824
0.2816	0.4356	0.2828
0.2816	0.4368	0.2816
0.2812	0.4372	0.2816
0.2816	0.4368	0.2816
0.2816	0.4368	0.2816
0.282	0.436	0.282
0.282	0.4356	0.2824
0.2812	0.436	0.2828
0.2812	0.4352	0.2836
0.2816	0.4352	0.2832
0.2828	0.4344	0.2828
0.282	0.4352	0.2828
0.282	0.4348	0.2832
0.2816	0.4352	0.2832
0.2816	0.4344	0.284
0.2816	0.434	0.2844
0.282	0.4336	0.2844
0.2812	0.4348	0.284
0.2808	0.4352	0.284
0.2808	0.4348	0.2844
0.2808	0.4344	0.2848
0.2812	0.434	0.2848
0.2816	0.434	0.2844
0.282	0.434	0.284
0.2824	0.4332	0.2844
0.282	0.4332	0.2848
0.282	0.4332	0.2848
0.2816	0.4332	0.2852
0.282	0.4328	0.2852
0.282	0.4328	0.2852
0.2828	0.432	0.2852
0.2832	0.4316	0.2852
0.2844	0.43	0.2856
0.2844	0.43	0.2856
0.2844	0.43	0.2856
0.284	0.4308	0.2852
0.284	0.4304	0.2856
0.284	0.4304	0.2856
0.2836	0.4308	0.2856
0.2836	0.4304	0.286
0.2832	0.4304	0.2864
0.284	0.4296	0.2864
0.2844	0.4288	0.2868
0.2844	0.4288	0.2868
0.2844	0.4284	0.2872
0.2844	0.4284	0.2872
0.2844	0.428	0.2876
0.2848	0.4276	0.2876
0.2844	0.428	0.2876
0.284	0.4284	0.2876
0.284	0.4284	0.2876
0.284	0.4284	0.2876
0.2848	0.4276	0.2876
0.2844	0.4272	0.2884
0.2844	0.4272	0.2884
0.2844	0.4276	0.288
0.284	0.428	0.288
0.284	0.428	0.288
0.284	0.428	0.288
0.2836	0.428	0.2884
