-1	0	1
0.3312	0.3308	0.338
0.33	0.3332	0.3368
0.3272	0.336	0.3368
0.3252	0.3404	0.3344
0.3216	0.346	0.3324
0.3196	0.3512	0.3292
0.3196	0.352	0.3284
0.3176	0.3548	0.3276
0.3152	0.3592	0.3256
0.3132	0.3616	0.3252
0.3136	0.3624	0.324
0.314	0.3644	0.3216
0.3128	0.3664	0.3208
0.3096	0.3712	0.3192
0.3084	0.3744	0.3172
0.3076	0.3776	0.3148
0.306	0.3788	0.3152
0.3048	0.38	0.3152
0.3028	0.3836	0.3136
0.3016	0.3852	0.3132
0.302	0.388	0.31
0.3016	0.3912	0.3072
0.3004	0.3928	0.3068
0.3008	0.3948	0.3044
0.3	0.3964	0.3036
0.2988	0.4004	0.3008
0.2964	0.4036	0.3
0.2944	0.4048	0.3008
0.2924	0.4104	0.2972
0.2896	0.4132	0.2972
0.288	0.416	0.296
0.2872	0.4184	0.2944
0.288	0.4184	0.2936
0.2876	0.4204	0.292
0.2856	0.424	0.2904
0.2856	0.4256	0.2888
0.2872	0.424	0.2888
0.2864	0.426	0.2876
0.284	0.4288	0.2872
0.2852	0.428	0.2868
0.2856	0.4296	0.2848
0.284	0.4312	0.2848
0.284	0.4316	0.2844
0.2836	0.4312	0.2852
0.2832	0.4336	0.2832
0.282	0.4352	0.2828
0.282	0.4368	0.2812
0.2808	0.4372	0.282
0.2812	0.4372	0.2816
0.2804	0.438	0.2816
0.2792	0.4412	0.2796
0.28	0.442	0.278
0.2792	0.4424	0.2784
0.2784	0.4444	0.2772
0.276	0.4468	0.2772
0.2764	0.448	0.2756
0.2752	0.4496	0.2752
0.2744	0.4504	0.2752
0.2744	0.4496	0.276
0.274	0.4496	0.2764
0.2744	0.448	0.2776
0.274	0.4496	0.2764
0.2756	0.4488	0.2756
0.2744	0.4504	0.2752
0.274	0.4512	0.2748
0.2748	0.4512	0.274
0.2756	0.4512	0.2732
0.2756	0.452	0.2724
0.2752	0.4532	0.2716
0.2752	0.4536	0.2712
0.2756	0.454	0.2704
0.2756	0.4528	0.2716
0.2748	0.454	0.2712
0.2756	0.4528	0.2716
0.276	0.4516	0.2724
0.276	0.4524	0.2716
0.276	0.4532	0.2708
0.276	0.4532	0.2708
0.2764	0.454	0.2696
0.2768	0.4552	0.268
