-1	0	1
0.3324	0.336	0.3316
0.3304	0.3388	0.3308
0.3276	0.342	0.3304
0.3244	0.3484	0.3272
0.3216	0.3556	0.3228
0.32	0.3564	0.3236
0.3196	0.3588	0.3216
0.3188	0.36	0.3212
0.3192	0.362	0.3188
0.3176	0.3648	0.3176
0.316	0.368	0.316
0.3136	0.3712	0.3152
0.3128	0.374	0.3132
0.3108	0.3776	0.3116
0.3104	0.3788	0.3108
0.3088	0.3792	0.312
0.3064	0.382	0.3116
0.3056	0.3824	0.312
0.3052	0.3832	0.3116
0.3032	0.3872	0.3096
0.3028	0.3892	0.308
0.3024	0.394	0.3036
0.3012	0.398	0.3008
0.3016	0.4	0.2984
0.304	0.3968	0.2992
0.3044	0.3976	0.298
0.3036	0.4	0.2964
0.304	0.4004	0.2956
0.3044	0.4008	0.2948
0.3036	0.4016	0.2948
0.3032	0.4024	0.2944
0.3028	0.402	0.2952
0.3032	0.4024	0.2944
0.3036	0.4024	0.294
0.304	0.4012	0.2948
0.3032	0.402	0.2948
0.3036	0.4024	0.294
0.3036	0.4044	0.292
0.3008	0.408	0.2912
0.298	0.412	0.29
0.298	0.414	0.288
0.2976	0.4156	0.2868
0.2972	0.4176	0.2852
0.2976	0.416	0.2864
0.2972	0.4164	0.2864
0.296	0.4188	0.2852
0.296	0.4188	0.2852
0.2948	0.4204	0.2848
0.2948	0.422	0.2832
0.2928	0.4244	0.2828
0.2932	0.424	0.2828
0.2936	0.4248	0.2816
0.2924	0.4248	0.2828
0.2904	0.4276	0.282
0.2896	0.4276	0.2828
0.2904	0.4272	0.2824
0.2904	0.4256	0.284
0.2916	0.424	0.2844
0.29	0.4252	0.2848
0.2868	0.4292	0.284
0.2856	0.4288	0.2856
0.2848	0.4292	0.286
0.284	0.4312	0.2848
0.284	0.4308	0.2852
0.2848	0.43	0.2852
0.2836	0.4328	0.2836
0.2832	0.4344	0.2824
0.2832	0.4348	0.282
0.284	0.4352	0.2808
0.2832	0.4364	0.2804
0.282	0.4388	0.2792
0.2828	0.4392	0.278
0.2836	0.4388	0.2776
0.2824	0.4396	0.278
0.2832	0.4388	0.278
0.2832	0.4388	0.278
0.2836	0.438	0.2784
0.2836	0.4384	0.278
0.2828	0.44	0.2772
0.2828	0.438	0.2792
0.282	0.4392	0.2788
0.2824	0.438	0.2796
0.2828	0.4384	0.2788
0.2824	0.4384	0.2792
0.282	0.4392	0.2788
0.2824	0.4388	0.2788
0.2828	0.44	0.2772
0.2836	0.4388	0.2776
0.2844	0.4388	0.2768
0.2848	0.4384	0.2768
0.284	0.44	0.276
0.284	0.44	0.276
0.284	0.4404	0.2756
0.2848	0.4392	0.276
0.2852	0.4376	0.2772
0.2844	0.438	0.2776
0.2844	0.4368	0.2788
0.284	0.4372	0.2788
0.2836	0.4384	0.278
0.284	0.438	0.278
0.284	0.438	0.278
0.2848	0.4368	0.2784
0.286	0.4352	0.2788
0.2844	0.4372	0.2784
0.2852	0.4356	0.2792
0.2852	0.436	0.2788
0.2856	0.4364	0.278
0.2856	0.436	0.2784
0.2848	0.4376	0.2776
0.2844	0.4388	0.2768
0.2836	0.4396	0.2768
0.2844	0.4388	0.2768
0.284	0.4396	0.2764
0.2844	0.4392	0.2764
0.2836	0.4392	0.2772
0.284	0.438	0.278
0.284	0.4384	0.2776
0.2836	0.4396	0.2768
0.284	0.4388	0.2772
0.284	0.4388	0.2772
0.2836	0.4392	0.2772
0.284	0.44	0.276
0.2844	0.4404	0.2752
0.2856	0.4392	0.2752
0.286	0.4388	0.2752
0.286	0.4388	0.2752
0.2864	0.4384	0.2752
0.2864	0.4388	0.2748
0.286	0.4392	0.2748
0.286	0.4376	0.2764
0.2864	0.4368	0.2768
0.286	0.4372	0.2768
0.2872	0.4364	0.2764
0.2888	0.4348	0.2764
0.2888	0.4348	0.2764
0.2892	0.4336	0.2772
0.2892	0.4332	0.2776
0.2892	0.4328	0.278
0.2892	0.4328	0.278
0.2892	0.4328	0.278
0.2896	0.4316	0.2788
0.2896	0.4312	0.2792
0.2896	0.4304	0.28
0.29	0.43	0.28
0.29	0.4304	0.2796
0.2916	0.4288	0.2796
0.292	0.428	0.28
0.2916	0.4284	0.28
0.2908	0.4284	0.2808
0.2912	0.4276	0.2812
0.2912	0.428	0.2808
0.2912	0.428	0.2808
0.2916	0.4268	0.2816
0.292	0.4264	0.2816
0.292	0.4268	0.2812
0.2924	0.4268	0.2808
0.292	0.4272	0.2808
0.2916	0.4272	0.2812
0.292	0.4272	0.2808
0.2928	0.4268	0.2804
0.2932	0.4264	0.2804
0.294	0.4264	0.2796
0.294	0.4264	0.2796
0.294	0.4264	0.2796
0.294	0.426	0.28
0.2944	0.4252	0.2804
0.2948	0.424	0.2812
0.2944	0.424	0.2816
0.2936	0.4252	0.2812
0.2936	0.4248	0.2816
0.294	0.4236	0.2824
0.294	0.4236	0.2824
0.2944	0.4228	0.2828
0.2944	0.4228	0.2828
0.294	0.4236	0.2824
0.2948	0.4232	0.282
0.2948	0.4232	0.282
0.2952	0.4228	0.282
0.2952	0.4228	0.282
0.2952	0.424	0.2808
0.2948	0.424	0.2812
0.2956	0.4232	0.2812
0.2956	0.4228	0.2816
0.2956	0.4228	0.2816
0.2956	0.4228	0.2816
0.2956	0.4232	0.2812
0.2956	0.4228	0.2816
0.296	0.4224	0.2816
0.2956	0.4224	0.282
0.2956	0.4224	0.282
0.2956	0.4228	0.2816
0.2956	0.4228	0.2816
0.2956	0.4224	0.282
0.2956	0.4224	0.282
0.296	0.4216	0.2824
0.296	0.4216	0.2824
0.2956	0.422	0.2824
0.296	0.4216	0.2824
0.2964	0.4204	0.2832
0.296	0.42	0.284
0.2964	0.4196	0.284
0.2964	0.4196	0.284
0.2964	0.4196	0.284
0.2964	0.4192	0.2844
0.2964	0.4188	0.2848
0.2964	0.4188	0.2848
0.2964	0.4188	0.2848
0.2964	0.4188	0.2848
0.2964	0.4188	0.2848
0.2964	0.4184	0.2852
0.2964	0.4184	0.2852
0.2964	0.4184	0.2852
0.2964	0.4184	0.2852
0.2972	0.4176	0.2852
0.2968	0.4172	0.286
0.2964	0.418	0.2856
0.2968	0.418	0.2852
0.2968	0.4176	0.2856
0.2968	0.4176	0.2856
0.2972	0.4168	0.286
0.2968	0.416	0.2872
0.2964	0.4168	0.2868
0.2968	0.4164	0.2868
0.2968	0.416	0.2872
0.2972	0.4156	0.2872
0.2972	0.4152	0.2876
0.2972	0.416	0.2868
0.2968	0.4164	0.2868
0.2968	0.416	0.2872
0.2972	0.4156	0.2872
0.2972	0.4156	0.2872
0.2976	0.4152	0.2872
0.2976	0.4152	0.2872
0.2976	0.4152	0.2872
0.298	0.4148	0.2872
0.2984	0.4144	0.2872
0.2984	0.4144	0.2872
0.2988	0.4136	0.2876
0.2988	0.4136	0.2876
0.2988	0.4128	0.2884
0.2988	0.4128	0.2884
0.2984	0.4132	0.2884
0.2988	0.4132	0.288
0.2988	0.4128	0.2884
0.2988	0.4128	0.2884
0.2988	0.4132	0.288
0.2988	0.4132	0.288
0.2992	0.4128	0.288
0.2996	0.412	0.2884
0.2996	0.412	0.2884
0.2996	0.412	0.2884
0.2996	0.412	0.2884
0.2996	0.412	0.2884
0.2992	0.4128	0.288
0.2988	0.4132	0.288
0.2988	0.4132	0.288
0.2988	0.4132	0.288
0.298	0.4136	0.2884
0.298	0.4136	0.2884
0.2976	0.414	0.2884
0.2976	0.414	0.2884
0.2976	0.414	0.2884
0.298	0.4136	0.2884
0.2984	0.4132	0.2884
0.2984	0.4132	0.2884
0.2984	0.4132	0.2884
0.2984	0.4132	0.2884
0.2984	0.4132	0.2884
0.2984	0.4128	0.2888
0.2992	0.4124	0.2884
0.2992	0.4124	0.2884
0.2992	0.4124	0.2884
0.2992	0.4124	0.2884
0.2996	0.4112	0.2892
0.2996	0.4112	0.2892
0.2996	0.4112	0.2892
0.3	0.4112	0.2888
0.3	0.4112	0.2888
0.3	0.4112	0.2888
0.3	0.4112	0.2888
0.3	0.4112	0.2888
0.3	0.4112	0.2888
0.3	0.4112	0.2888
0.3	0.4108	0.2892
0.3	0.4108	0.2892
0.3	0.4108	0.2892
0.3	0.4108	0.2892
0.3	0.4108	0.2892
0.3	0.4108	0.2892
0.3	0.4108	0.2892
0.3	0.4108	0.2892
0.3	0.4108	0.2892
0.3	0.4104	0.2896
0.3	0.4104	0.2896
0.3	0.4104	0.2896
0.3	0.4104	0.2896
0.3	0.4104	0.2896
0.3004	0.41	0.2896
0.3004	0.4096	0.29
0.3008	0.4092	0.29
0.3008	0.4092	0.29
0.3008	0.4092	0.29
0.3004	0.4096	0.29
0.3004	0.4096	0.29
0.3008	0.4092	0.29
0.3008	0.4088	0.2904
